V4	Cdk9as_3MBPP1_18Cr1_pr_counts	Cdk9as_3MBPP1_18Cr1gb_counts	Cdk9as_3MBPP1_18Cr1term_counts	Cdk9as_3MBPP1_18Cr1pr_map	Cdk9as_3MBPP1_18Cr1gb_map	Cdk9as_3MBPP1_18Cr1term_map	Cdk9as_3MBPP1_18Cr1pr_density	Cdk9as_3MBPP1_18Cr1pr_densityRPKM	Cdk9as_3MBPP1_18Cr1gb_density	Cdk9as_3MBPP1_18Cr1gb_densityRPKM	Cdk9as_3MBPP1_18Cr1pause_index_CI_low	Cdk9as_3MBPP1_18Cr1pause_index_CI_high	Cdk9as_3MBPP1_18Cr1pause_index_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr1_ExpPR	Cdk9as_3MBPP1_18Cr1_ExpGB	Cdk9as_3MBPP1_18Cr1Fexact_Pval
SPBC17D11.01	52	434	53	100	1852	300	0.52	157.324134308824	0.234341252699784	70.8991052189208	0.0888801702110989	0.161115122255697	2.21898617511521	1.64606075230955	2.98385206417551	28	124	0.0928980039903053
SPBC17D11.02c	14	199	4	100	2073	300	0.14	42.3564976985294	0.0959961408586589	29.0432879953393	0.0392594451956525	0.12373879674465	1.45839195979899	0.813848298905877	2.5651052565166	9	105	1
SPBC17D11.03c	8	276	32	100	986	300	0.08	24.2037129705883	0.279918864097363	84.688448020821	0.0133318292198327	0.0602913156797272	0.285797101449275	0.13145183610755	0.59447237260211	23	85	1
SPBC17D11.04c	5	228	37	100	2274	300	0.05	15.1273206066177	0.100263852242744	30.3344687626106	0.00799012829128902	0.0550231356489859	0.498684210526316	0.181695517343912	1.25122610465794	9	96	1
SPBC17D11.05	56	1303	19	100	2926	300	0.56	169.425990794118	0.445317840054682	134.729314767073	0.0325735460203787	0.0565722851375938	1.25752877973906	0.953101956556282	1.655305063126	48	108	1
SPBC17D11.06	13	265	2	100	1657	300	0.13	39.3310335772059	0.15992757996379	48.3855155190547	0.0268952732587028	0.0876092657938563	0.812867924528302	0.445654677896706	1.4516855342042	15	98	1
SPBC17D11.07c	45	1140	22	100	3076	300	0.45	136.145885459559	0.370611183355006	112.127083820183	0.0289520901836068	0.0536433786300811	1.21421052631579	0.890566294047744	1.65007032666129	39	106	1
SPBC17D11.08	14	305	11	100	1809	300	0.14	42.3564976985294	0.168601437258154	51.0097599228124	0.0257886402376856	0.080169847427581	0.830360655737705	0.466516501899732	1.45027253996494	16	98	1
SPBC17F3.01c	42	1688	82	100	1475	300	0.42	127.069493095588	1.14440677966102	346.236165206381	0.01808522727235	0.0341069035034817	0.367002369668246	0.266757102267163	0.503076826676354	75	67	1
SPBC17F3.02	39	735	12	100	2152	300	0.39	117.993100731618	0.341542750929368	103.332533883494	0.0379104001327856	0.0739687600900275	1.14187755102041	0.815831810857546	1.59180771713739	35	104	1
SPBC17G9.02c	8	259	13	100	1278	300	0.08	24.2037129705883	0.202660406885759	61.3141789845692	0.0141968332610731	0.0642971556020239	0.394749034749035	0.181435529076515	0.821717648593866	18	90	1
SPBC17G9.03c	96	675	55	100	1854	300	0.96	290.444555647059	0.364077669902913	110.150392766633	0.114156051286056	0.177015776850103	2.6368	2.11645319084347	3.28187250280091	52	144	9.93916399762016e-07
SPBC17G9.04c	24	227	231	100	2442	300	0.24	72.6111389117648	0.092956592956593	28.1236836830648	0.0677656323118703	0.163622448583633	2.58185022026432	1.65483674105587	3.99566019441232	10	114	1
SPBC17G9.05	4	132	7	100	1477	300	0.04	12.1018564852941	0.0893703452945159	27.0386773198853	0.00955382413190187	0.0848523850416885	0.447575757575758	0.141109982428191	1.25326972706574	8	96	1
SPBC17G9.06c	11	182	13	100	1151	300	0.11	33.2801053345588	0.158123370981755	47.839658564803	0.0311863414262815	0.114017451690299	0.695659340659341	0.3589547898165	1.31234086895534	15	96	1
SPBC17G9.07	134	876	267	100	369	300	1.34	405.412192257353	2.3739837398374	718.240262948351	0.126986164477934	0.184157982266435	0.564452054794521	0.468578946923576	0.679542954563146	164	70	1
SPBC17G9.08c	21	639	31	100	3089	290	0.21	63.5347465477942	0.206863062479767	62.5856773559643	0.0207219821330814	0.0515834429210769	1.01516431924883	0.640102028090885	1.59341255183207	20	101	1
SPBC17G9.09	31	931	46	100	1490	300	0.31	93.7893877610295	0.624832214765101	189.040744761893	0.0228729604369954	0.0481951349441958	0.496133190118152	0.340807110511231	0.718107510668518	50	81	1
SPBC17G9.10	105	909	189	100	388	300	1.05	317.673732738971	2.34278350515464	708.800743887394	0.0938733221731125	0.142014034093217	0.448184818481848	0.364228490031676	0.55101445228168	143	62	1
SPBC17G9.11c	64	1812	56	100	3703	300	0.64	193.629703764706	0.48933297326492	148.045935399358	0.0272963093394577	0.0456145567407192	1.30790286975717	1.01078233484012	1.68910703610883	53	111	1
SPBC17G9.12c	12	145	361	100	1936	300	0.12	36.3055694558824	0.074896694214876	22.6597261152847	0.0437384557160636	0.152978102364196	1.60220689655172	0.846776502662992	2.96165606177084	7	105	1
SPBC17G9.13c	3	116	22	100	1144	300	0.03	9.07639236397059	0.101398601398601	30.6777830483855	0.00657633071483616	0.0839327113081725	0.295862068965517	0.0752332233777256	0.960190217365494	9	94	1
SPBC1815.01	199	5574	269	100	1257	300	1.99	602.067360143383	4.43436754176611	1341.6019898375	0.0309117460867253	0.0412190080291556	0.448767491926803	0.388560648310137	0.518122930926486	243	56	1
SPBC1826.01c	4	1013	43	100	6174	288	0.04	12.1018564852941	0.164075153871072	49.6403491237567	0.00126227840808771	0.0108850931207582	0.243790720631787	0.0779330689153352	0.67204564927561	14	90	1
SPBC1861.01c	1	293	7	100	2820	300	0.01	3.02546412132353	0.103900709219858	31.434786792475	0.0001776086265968	0.0222763986785527	0.0962457337883959	0.00500856327002977	0.628194442735187	9	92	1
SPBC1861.02	12	733	59	100	2571	300	0.12	36.3055694558824	0.285103072734345	86.2569117436853	0.00882628916665799	0.0296379568116139	0.420900409276944	0.226923894474777	0.761991869626593	24	88	1
SPBC1861.03	21	562	5	100	4803	300	0.21	63.5347465477942	0.11701020195711	35.4010167850057	0.0235371135726378	0.058712228970133	1.7947153024911	1.13048756489379	2.81994835743549	12	109	1
SPBC1861.04c	5	220	12	100	3566	300	0.05	15.1273206066177	0.0616937745372967	18.6652301371614	0.00827756764500705	0.0570476427694631	0.810454545454545	0.295178062220951	2.03431894115905	6	99	1
SPBC1861.05	9	1150	42	100	3848	300	0.09	27.2291770919118	0.298856548856549	90.4179765988062	0.00380879930335229	0.0154886201870741	0.301147826086957	0.146562597192996	0.596002104798612	25	84	1
SPBC1861.06c	0	2	5	100	1368	300	0	0	0.00146198830409357	0.442319315982972	0.0514242900386907	4.05388820080272	0	0.703484287729289	55.4571905869813	0	100	1
SPBC1861.07	12	11	23	100	313	300	0.12	36.3055694558824	0.0351437699680511	10.6326215126386	0.451054932691309	2.64691714896916	3.41454545454545	1.4118019393238	8.28485067627346	3	109	1
SPBC1861.08c	7	107	14	100	785	300	0.07	21.1782488492647	0.136305732484076	41.2388103161297	0.0279311760939468	0.14533080093866	0.513551401869159	0.219259732337482	1.14084678736848	12	95	1
SPBC1861.09	41	802	3	100	1834	300	0.41	124.044028974265	0.437295528898582	132.302193309786	0.0368541040976393	0.070649728331193	0.937581047381546	0.675904269150705	1.29571601759408	42	99	1
SPBC18A7.01	4	103	10	100	1331	300	0.04	12.1018564852941	0.0773854244928625	23.4126825316547	0.0121895580719341	0.109292403815014	0.516893203883495	0.162243017937443	1.45468189477784	7	97	1
SPBC18A7.02c	7	410	2	100	3156	300	0.07	21.1782488492647	0.129911280101394	39.304191690198	0.00743008258811564	0.0371544403062756	0.538829268292683	0.23449340648093	1.17259413606606	12	95	1
SPBC18E5.01	8	401	14	100	1637	300	0.08	24.2037129705883	0.244960293219304	74.1118578283895	0.00920702861270578	0.0413485356489302	0.326583541147132	0.150719058389994	0.676875528572988	21	87	1
SPBC18E5.02c	93	698	20	100	1803	300	0.93	281.368163283088	0.387132556849695	117.125566094499	0.106654011496121	0.16627623971036	2.40227793696275	1.92297182727507	2.99796060197778	53	140	5.24295781891304e-05
SPBC18E5.03c	9	55	174	100	1520	300	0.09	27.2291770919118	0.0361842105263158	10.9474030705786	0.0755165925131176	0.34274487991079	2.48727272727273	1.14785220619939	5.20972217464401	3	106	1
SPBC18E5.04	95	262	333	39	418	300	2.43589743589744	736.972029553168	0.626794258373206	189.634354015973	0.284722714645106	0.461394481177938	3.88627911528675	3.05164345440139	4.94520238800969	51	83	2.90352128028181e-08
SPBC18E5.05c	1	97	3	100	1078	281	0.01	3.02546412132353	0.0899814471243043	27.2235639859353	0.000533168944236847	0.0679594044258826	0.111134020618557	0.00574756121887321	0.732602379711014	8	93	1
SPBC18E5.06	36	566	211	100	269	300	0.36	108.916708367647	2.10408921933085	636.584644114914	0.0447151123746323	0.0900653519411192	0.171095406360424	0.120283652287761	0.242275796721611	92	44	1
SPBC18E5.07	85	1442	22	100	1813	300	0.85	257.1644503125	0.795366795366795	240.635370267431	0.0470607468553955	0.0737412881232608	1.06868932038835	0.85321134048832	1.33692955367472	81	104	1
SPBC18E5.08	6	85	4	100	1773	300	0.06	18.1527847279412	0.047941342357586	14.5044811230965	0.0278403373224272	0.16747196918096	1.25152941176471	0.493609180726634	2.96927801357842	4	102	1
SPBC18E5.09c	11	16	22	100	186	300	0.11	33.2801053345588	0.0860215053763441	26.0254978178368	0.29890893776204	1.56351422567851	1.27875	0.555970624237395	2.90813645976203	8	103	1
SPBC18E5.10	1	57	1	100	2836	300	0.01	3.02546412132353	0.020098730606488	6.08079883340766	0.000901472259074436	0.116861476015199	0.497543859649123	0.025565753267351	3.31419145979106	1	100	1
SPBC18E5.11c	21	361	1	100	3198	300	0.21	63.5347465477942	0.112883051907442	34.1523623451468	0.0364711556955477	0.0918423680814015	1.8603324099723	1.16634755914362	2.93711893124322	12	109	1
SPBC18E5.12c	52	381	13	100	1374	300	0.52	157.324134308824	0.277292576419214	83.8938741065695	0.10101587690748	0.183947370049526	1.87527559055118	1.38795814870877	2.52743686448049	32	120	1
SPBC18E5.13	0	41	3	100	730	300	0	0	0.0561643835616438	16.9923327362007	0.00222893830759859	0.119437073139709	0	0.0162712496454697	0.871890633919877	5	95	1
SPBC18E5.14c	4	1	7	100	183	300	0.04	12.1018564852941	0.00546448087431694	1.65325908269045	0.426108445717464	93.9671732569018	7.32	0.779778455662959	171.95992706013	0	104	1
SPBC18E5.15	2	2	1	100	142	300	0.02	6.05092824264706	0.0140845070422535	4.26121707228666	0.101199373606884	9.88148408788154	1.42	0.143703110521775	14.0317074047918	1	101	1
SPBC18H10.02	81	2457	62	100	2456	300	0.81	245.062593827206	1.00040716612378	302.669598782244	0.0262474252521089	0.0413510132828338	0.80967032967033	0.644636764191795	1.0155808862264	90	91	1
SPBC18H10.03	25	1062	34	100	1354	274	0.25	75.6366030330883	0.784342688330872	237.30006623675	0.0154895622523256	0.0354909845972472	0.318738229755179	0.209728672896488	0.480547931446727	54	71	1
SPBC18H10.04c	60	1459	17	100	1600	264	0.6	181.527847279412	0.911875	275.88450956319	0.0314809925023885	0.0536074025643753	0.65798492117889	0.503695880038216	0.857718441030005	76	84	1
SPBC18H10.05	53	383	12	100	2532	300	0.53	160.349598430147	0.151263823064771	45.7643269536695	0.102698436316955	0.186015298729727	3.50381201044386	2.60032440754529	4.7099073638367	20	133	3.22926922162847e-07
SPBC18H10.06c	11	54	4	100	1078	300	0.11	33.2801053345588	0.0500927643784787	15.1553861365001	0.100667806978043	0.402288691591186	2.19592592592593	1.0851989592233	4.33667209535298	5	106	1
SPBC18H10.07	0	141	9	100	3403	300	0	0	0.0414340287981193	12.5357167530596	0.000645629926128715	0.0341856195956341	0	0.0219707863861602	1.16333663483943	3	97	1
SPBC18H10.08c	5	196	31	100	2377	300	0.05	15.1273206066177	0.0824568784181742	24.9470327210523	0.00927898514847354	0.0641258034940517	0.606377551020408	0.220561476979216	1.52427034905361	7	98	1
SPBC18H10.09	2	71	2	100	2700	300	0.02	6.05092824264706	0.0262962962962963	7.95585009681373	0.00478237218416699	0.116554168981357	0.76056338028169	0.129124048972509	3.14696256249663	2	100	1
SPBC18H10.10c	3	67	9	100	2310	300	0.03	9.07639236397059	0.029004329004329	8.77515567656609	0.0112591825313352	0.147258802590987	1.03432835820896	0.260087116473843	3.4016783398518	2	101	1
SPBC18H10.11c	1	49	5	100	1152	300	0.01	3.02546412132353	0.0425347222222222	12.8687275993796	0.00104598122796186	0.136503271149038	0.235102040816326	0.0120497037461206	1.57251768363692	4	97	1
SPBC18H10.12c	50	1728	109	100	1119	300	0.5	151.273206066177	1.54423592493298	467.203038574358	0.0216090505779557	0.0386366250557593	0.323784722222222	0.241805275967324	0.432343834373946	91	59	1
SPBC18H10.13	9	248	194	96	346	300	0.09375	28.3637261374081	0.716763005780347	216.854075748045	0.0174855523158835	0.072587270005902	0.130796370967742	0.0630208448051635	0.261616618979605	43	62	1
SPBC18H10.14	55	803	170	100	613	300	0.55	166.400526672794	1.30995106035889	396.320993380554	0.0515980955534937	0.090704617358537	0.41986301369863	0.316296325742917	0.556019304407832	87	68	1
SPBC18H10.15	2	76	12	100	1489	300	0.02	6.05092824264706	0.0510409670920081	15.4422614654525	0.00447357636740423	0.108703657278664	0.391842105263158	0.066611552110649	1.61859745687931	4	98	1
SPBC18H10.16	4	439	1	100	4895	284	0.04	12.1018564852941	0.0896833503575077	27.1333758786727	0.00290478684639176	0.0251949006733982	0.446013667425968	0.142189316130877	1.23329038796284	8	96	1
SPBC18H10.17c	5	156	6	100	965	300	0.05	15.1273206066177	0.161658031088083	48.9090572980799	0.0116224719313177	0.0808424303723578	0.309294871794872	0.112156854137216	0.780129453093253	14	91	1
SPBC18H10.18c	0	30	10	35	503	292	0	0	0.0596421471172962	18.0445176222079	0.00305234191746883	0.164578840345685	0	0.0438665138424807	2.36523304839656	1	34	1
SPBC18H10.19	12	268	7	100	1880	300	0.12	36.3055694558824	0.142553191489362	43.1289566231227	0.0239337451906766	0.0817929572684011	0.841791044776119	0.449954409584721	1.53770759664594	13	99	1
SPBC18H10.20c	45	673	17	100	1861	300	0.45	136.145885459559	0.361633530360021	109.410927117181	0.048839802834134	0.0912481012970358	1.24435364041605	0.908908730743234	1.69812716513784	38	107	1
SPBC1921.01c	39	512	110	100	450	300	0.39	117.993100731618	1.13777777777778	344.230584470588	0.0542190740338088	0.10658917594127	0.3427734375	0.243985833152139	0.479651291735714	73	66	1
SPBC1921.02	11	345	19	100	1244	300	0.11	33.2801053345588	0.277331189710611	83.9055564193423	0.0166001890673229	0.0595847336226246	0.39663768115942	0.206506351997497	0.74123408626545	24	87	1
SPBC1921.03c	20	595	8	100	1788	300	0.2	60.5092824264706	0.332774049217002	100.679594641359	0.0209356638895652	0.0533707324045485	0.601008403361344	0.374329670345426	0.954268695393328	29	91	1
SPBC1921.04c	5	0	0	100	256	300	0.05	15.1273206066177	0	0	0.862003156980681	52.525534954449	NA	2.20672808187054	134.46536948339	0	105	1
SPBC1921.05	359	1058	17	100	4869	300	3.59	1086.14161955515	0.217293078660916	65.7412413300533	0.300479252600213	0.383137420532637	16.5214650283554	14.6303348091044	18.6549610057341	81	378	4.43611461036062e-154
SPBC1921.06c	23	758	334	100	1403	300	0.23	69.5856747904412	0.540270848182466	163.457006697308	0.0195633781783671	0.0466389408692715	0.425712401055409	0.27447419584249	0.65434434039588	43	80	1
SPBC1921.07c	11	155	6	100	1112	300	0.11	33.2801053345588	0.139388489208633	42.1714873026212	0.0364990594536002	0.134340623843659	0.789161290322581	0.405869541124035	1.49386773714149	13	98	1
SPBC19C2.01	10	387	8	100	3184	300	0.1	30.2546412132353	0.121545226130653	36.7730720776447	0.0130176952649604	0.049689989117987	0.822739018087855	0.41448341723634	1.58212925351671	11	99	1
SPBC19C2.02	2	103	43	100	1213	300	0.02	6.05092824264706	0.0849134377576257	25.6902559353935	0.00331701622218498	0.0797090291684589	0.235533980582524	0.0402354067751038	0.966870523813407	7	95	1
SPBC19C2.03	12	118	38	100	350	300	0.12	36.3055694558824	0.337142857142857	102.001361804622	0.0534482524138215	0.189083614523516	0.355932203389831	0.187068883448375	0.661792650832308	28	84	1
SPBC19C2.04c	5	295	5	100	2093	300	0.05	15.1273206066177	0.140946010511228	42.6427097845409	0.00618995510701725	0.0424161871996649	0.354745762711864	0.129555760389871	0.887770798088987	12	93	1
SPBC19C2.05	12	456	14	100	3590	300	0.12	36.3055694558824	0.127019498607242	38.4292935744716	0.0141449981088849	0.0477922228509943	0.944736842105263	0.507805432108968	1.7157408003507	12	100	1
SPBC19C2.06c	1	165	2	100	2599	300	0.01	3.02546412132353	0.0634859561369758	19.207448250034	0.000314637904235831	0.0397083945120995	0.157515151515151	0.00817743913108925	1.03202117336947	6	95	1
SPBC19C2.07	192	6324	572	100	1079	300	1.92	580.889111294118	5.86098239110287	1773.21919399907	0.0262277843582705	0.0351315358990595	0.327590132827324	0.282997793225739	0.379069272350852	249	43	1
SPBC19C2.08	46	163	154	100	1187	300	0.46	139.171349580882	0.13732097725358	41.5459689785792	0.200657229907623	0.395862254873485	3.34981595092024	2.38180131900349	4.69888496534827	17	129	4.04051546538134e-05
SPBC19C2.09	85	864	10	100	3098	300	0.85	257.1644503125	0.278889606197547	84.3770497360727	0.07821207375875	0.12359805640055	3.04780092592593	2.42301004504608	3.82906778728905	40	145	7.99104863319369e-09
SPBC19C2.10	2	297	7	100	1913	300	0.02	6.05092824264706	0.155253528489284	46.9713980153209	0.00116077487496451	0.0273270829856831	0.128821548821549	0.0222056233580711	0.522767097516118	13	89	1
SPBC19C2.11c	57	1185	10	100	1590	300	0.57	172.451454915441	0.745283018867924	225.482703381659	0.036524047377549	0.0632041119656511	0.764810126582279	0.580732353303028	1.00494538025385	67	90	1
SPBC19C2.12	6	121	42	100	834	300	0.06	18.1527847279412	0.145083932853717	43.8946233429433	0.0197314632383848	0.116508345473847	0.413553719008264	0.164560403408129	0.971679601251883	13	93	1
SPBC19C2.13c	3	199	10	100	1162	300	0.03	9.07639236397059	0.171256454388985	51.8130258298953	0.00385822376793973	0.0485552109812201	0.175175879396985	0.0448325601834596	0.564211551601778	15	88	1
SPBC19C2.14	16	226	38	100	1537	300	0.16	48.4074259411765	0.147039687703318	44.4863299557006	0.0411318037197962	0.120011051069638	1.08814159292035	0.632195823173267	1.84456985494034	14	102	1
SPBC19C2.15c	7	110	17	100	659	300	0.07	21.1782488492647	0.166919575113809	50.5009185653397	0.0271883560749995	0.141260661824135	0.419363636363636	0.179171266534247	0.930907761421053	15	92	1
SPBC19C7.01	3	86	87	100	1205	300	0.03	9.07639236397059	0.0713692946058091	21.5925240194045	0.0088230259953801	0.113931710484085	0.420348837209302	0.10631746324433	1.37287711133323	6	97	1
SPBC19C7.02	6	638	23	100	6009	300	0.06	18.1527847279412	0.106174072224996	32.1225846131538	0.00380731917462278	0.0216854060976888	0.565109717868339	0.228781809203083	1.30307605241012	10	96	1
SPBC19C7.03	23	773	26	100	5224	300	0.23	69.5856747904412	0.147970903522205	44.7680659606258	0.0191861973677337	0.0457279570875186	1.5543596377749	1.00228695049041	2.38882847825197	15	108	1
SPBC19C7.04c	83	982	5	100	1221	300	0.83	251.113522069853	0.804258804258804	243.325615654358	0.0671051658921829	0.106323270585901	1.03200610997963	0.819354075543553	1.29820713385385	81	102	1
SPBC19C7.05	96	600	25	100	1188	300	0.96	290.444555647059	0.505050505050505	152.801218248663	0.128203048488998	0.199490914973842	1.9008	1.52305221604929	2.36995206988924	65	131	0.114764949709846
SPBC19C7.06	5	1074	11	100	2149	300	0.05	15.1273206066177	0.499767333643555	151.20281369481	0.0017101650129801	0.0115760652364161	0.100046554934823	0.0367514461289423	0.248769641930582	34	71	1
SPBC19C7.07c	18	172	15	100	1026	300	0.18	54.4583541838236	0.167641325536062	50.7192815660475	0.0623441524894308	0.173484997107646	1.07372093023256	0.63965100454156	1.77995607032445	16	102	1
SPBC19C7.08c	25	261	53	100	1775	300	0.25	75.6366030330883	0.147042253521127	44.4871062346728	0.062102773480512	0.146608128822853	1.70019157088123	1.10232422927909	2.60229428660564	16	109	1
SPBC19C7.09c	0	253	12	100	2902	300	0	0	0.0871812543073742	26.3763756958943	0.000359566045388272	0.0189978186625439	0	0.0104346066371677	0.551316697587024	8	92	1
SPBC19C7.10	29	547	42	100	1801	300	0.29	87.7384595183824	0.303720155469184	91.8894433294821	0.0357989250837809	0.078022314072518	0.954826325411335	0.644738640758895	1.40518187644605	30	99	1
SPBC19C7.11	22	175	22	100	2450	300	0.22	66.5602106691177	0.0714285714285714	21.6104580094538	0.0785699328913703	0.199322142951451	3.08	1.92496335583857	4.88339250231054	8	114	0.220067300878889
SPBC19C7.12c	69	779	1	100	4379	300	0.69	208.757024371324	0.177894496460379	53.8213416421793	0.0686871657579104	0.114031329576612	3.87870346598203	3.00781098853889	4.99343192215986	25	144	1.67833882825107e-11
SPBC19F5.01c	2	632	26	100	3331	300	0.02	6.05092824264706	0.189732812969078	57.4029818275735	0.000546886453473899	0.0128004515287534	0.105411392405063	0.0182167877652156	0.426383040422775	16	86	1
SPBC19F5.02c	10	584	5	100	2632	300	0.1	30.2546412132353	0.221884498480243	67.1303589229841	0.00865160545666975	0.0328275380019377	0.450684931506849	0.227710255619548	0.864020800211	19	91	1
SPBC19F5.03	36	1126	6	100	2070	300	0.36	108.916708367647	0.543961352657005	164.573555585038	0.0225978726045089	0.0450261942093796	0.661811722912966	0.467775962913334	0.932042220134159	47	89	1
SPBC19F5.04	144	934	19	100	1988	300	1.44	435.666833470589	0.469818913480885	142.142026625562	0.128840557002001	0.184395608352346	3.06501070663812	2.56135027319979	3.66578469404465	77	167	5.6231441505003e-13
SPBC19F5.05c	31	852	1	100	2043	300	0.31	93.7893877610295	0.417033773861968	126.172072019953	0.024979548225978	0.0526945106093602	0.743345070422535	0.51033217025673	1.07654885174923	38	93	1
SPBC19F8.01c	1	38	6	100	2505	300	0.01	3.02546412132353	0.0151696606786427	4.58952641158859	0.0013417190345932	0.177523570277566	0.659210526315789	0.0336100618165596	4.44696543545303	1	100	1
SPBC19F8.02	3	24	9	100	464	300	0.03	9.07639236397059	0.0517241379310345	15.6489523516734	0.0300191561064317	0.434650676357233	0.58	0.139288884333843	2.01677913829756	5	98	1
SPBC19F8.03c	48	503	17	100	2117	300	0.48	145.22227782353	0.237600377893245	71.8851418528926	0.0701400616617545	0.129459819510838	2.02019880715706	1.48486510537934	2.74066437904445	28	120	0.974285168262849
SPBC19F8.04c	1	156	29	100	907	300	0.01	3.02546412132353	0.17199558985667	52.0366486137234	0.000332685341111703	0.0420203928819176	0.0581410256410256	0.00301745604388315	0.381124963438993	14	87	1
SPBC19F8.05	115	658	0	100	3468	300	1.15	347.928373952206	0.189734717416378	57.4035580112712	0.142627596783501	0.214005625903486	6.06109422492401	4.94632505645183	7.42171510633288	34	181	1.90792060314849e-30
SPBC19F8.06c	7	95	3	100	3502	300	0.07	21.1782488492647	0.0271273557966876	8.20728416692563	0.0313582239669949	0.164260150506791	2.58042105263158	1.09816500332416	5.75239047074781	2	105	1
SPBC19F8.07	31	593	24	100	1159	300	0.31	93.7893877610295	0.511647972389991	154.797258321385	0.0357848596060821	0.0759350955514536	0.605885328836425	0.414746522834492	0.880087757441347	44	87	1
SPBC19F8.08	97	643	115	100	600	300	0.97	293.470019768383	1.07166666666667	324.228905001838	0.121125295528218	0.187703278471411	0.905132192846034	0.726751773169308	1.12621967082847	101	96	1
SPBC19G7.01c	0	246	3	100	3870	300	0	0	0.0635658914728682	19.2316323991108	0.000369806854100381	0.019540401183028	0	0.0143115252536848	0.756213525783183	5	95	1
SPBC19G7.02	1	161	42	100	947	300	0.01	3.02546412132353	0.170010559662091	51.4360848503789	0.0003224112784039	0.0407037537236245	0.0588198757763975	0.00305323480648494	0.385464547762724	14	87	1
SPBC19G7.03c	131	468	141	100	291	300	1.31	396.335799893383	1.60824742268041	486.569487553063	0.229498265669588	0.341220784603217	0.814551282051282	0.6678399530985	0.992952483195361	142	89	1
SPBC19G7.04	42	144	0	100	1878	300	0.42	127.069493095588	0.0766773162939297	23.1984469366661	0.203706357736047	0.416362872377402	5.4775	3.82560539828296	7.81929474324762	10	132	2.09733765091834e-10
SPBC19G7.05c	41	2285	99	100	6240	300	0.41	124.044028974265	0.366185897435897	110.788229442697	0.01300401350578	0.0246641239312473	1.11964989059081	0.81145044276067	1.53904133330983	37	104	1
SPBC19G7.06	2	485	23	100	3399	300	0.02	6.05092824264706	0.142689026184172	43.1700529226806	0.000712154131312374	0.0166947098196337	0.140164948453608	0.0242061189233076	0.567453186769349	12	90	1
SPBC19G7.07c	8	191	2	100	4023	300	0.08	24.2037129705883	0.0474770072085508	14.3639981897289	0.0191728274018449	0.0875684692257667	1.68502617801047	0.771322846376222	3.52287951695259	4	104	1
SPBC19G7.08c	25	517	15	100	1798	300	0.25	75.6366030330883	0.287541713014461	86.9947136109158	0.0316552578748825	0.0732868726059707	0.869439071566731	0.569161536590388	1.31769796945535	27	98	1
SPBC19G7.09	11	440	8	100	1911	300	0.11	33.2801053345588	0.230245944531659	69.6600844260782	0.0130444957089279	0.0466132105424448	0.47775	0.249280312997611	0.89077845346612	20	91	1
SPBC19G7.10c	20	656	13	100	2578	300	0.2	60.5092824264706	0.254460822342901	76.986208828093	0.0190027073791039	0.0483718233539925	0.785975609756098	0.489889796233298	1.24702560606593	24	96	1
SPBC19G7.13	9	180	15	100	2392	300	0.09	27.2291770919118	0.0752508361204013	22.7668704781871	0.0239764130233298	0.100516775595342	1.196	0.573515799518049	2.40436127224059	7	102	1
SPBC19G7.14c	10	164	4	100	1408	300	0.1	30.2546412132353	0.116477272727273	35.239780958598	0.0303641890431296	0.118699134112031	0.858536585365854	0.427527781727264	1.6712838082974	11	99	1
SPBC19G7.15	22	343	9	100	1502	300	0.22	66.5602106691177	0.228362183754993	69.0901593617824	0.0406204616607758	0.100321758012767	0.963381924198251	0.610119334144853	1.50683280535177	22	100	1
SPBC19G7.16	15	450	35	100	1458	300	0.15	45.381961819853	0.308641975308642	93.378522263072	0.0191901743240425	0.0569140718777644	0.486	0.27979274164454	0.829807167977804	27	88	1
SPBC19G7.17	29	540	5	100	2035	300	0.29	87.7384595183824	0.265356265356265	80.2825860203787	0.0362582572521694	0.0790442165234491	1.09287037037037	0.737855535081648	1.60854980625219	27	102	1
SPBC19G7.18c	1	50	2	100	926	300	0.01	3.02546412132353	0.0539956803455724	16.3361993591983	0.00102543367718739	0.133694516307104	0.1852	0.00949551585075523	1.23801122100378	5	96	1
SPBC19G7.19	49	126	122	100	260	300	0.49	148.247741944853	0.484615384615385	146.618645879525	0.275765863320622	0.547255819533094	1.01111111111111	0.716991244633618	1.42286513078604	48	101	1
SPBC1A4.01	3	50	11	100	932	300	0.03	9.07639236397059	0.0536480686695279	16.2310306937958	0.014953507709668	0.19943882178972	0.5592	0.139366691854106	1.85876981908019	5	98	1
SPBC1A4.02c	43	608	31	100	1079	300	0.43	130.094957216912	0.563484708063021	170.480276715914	0.0512407587635135	0.0972794951707434	0.763108552631579	0.552887787058311	1.04964575289232	51	92	1
SPBC1A4.03c	0	494	27	100	6481	300	0	0	0.0762228051226663	23.0609362125262	0.000184071258666792	0.00971265163867361	0	0.0119296582741948	0.629476952702437	7	93	1
SPBC1A4.04	0	547	73	100	2194	300	0	0	0.249316317228806	75.4297572636268	0.000166228951737028	0.00877001276536573	0	0.00364706320111039	0.192414080072124	19	81	1
