dis2ts_3MBPP1_30C_combined_pr_counts	dis2ts_3MBPP1_30C_combinedgb_counts	dis2ts_3MBPP1_30C_combinedterm_counts	dis2ts_3MBPP1_30C_combinedpr_map	dis2ts_3MBPP1_30C_combinedgb_map	dis2ts_3MBPP1_30C_combinedterm_map	dis2ts_3MBPP1_30C_combinedpr_density	dis2ts_3MBPP1_30C_combinedpr_densityRPKM	dis2ts_3MBPP1_30C_combinedgb_density	dis2ts_3MBPP1_30C_combinedgb_densityRPKM	dis2ts_3MBPP1_30C_combinedpause_index_CI_low	dis2ts_3MBPP1_30C_combinedpause_index_CI_high	dis2ts_3MBPP1_30C_combinedpause_index_scaled	dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	dis2ts_3MBPP1_30C_combined_ExpPR	dis2ts_3MBPP1_30C_combined_ExpGB	dis2ts_3MBPP1_30C_combinedFexact_Pval
SPAC26A3.15c	5	791	109	100	2725	300	0.05	10.9798337784924	0.290275229357798	63.7434753672476	0.00232017945296711	0.0157313939553711	0.172250316055626	0.0632248900933537	0.428680485283863	23	82	1
SPAC26A3.17c	270	535	34	100	1039	300	2.7	592.911024038589	0.514918190567854	113.074322839142	0.434793591555754	0.585703188511115	5.24355140186916	4.51750541626428	6.08545612863049	125	245	7.6108819733933e-39
SPAC8E11.10	2	1195	503	100	1855	300	0.02	4.39193351139696	0.644204851752022	141.465243830711	0.000289541465676208	0.0067606181857012	0.0310460251046025	0.00537099418829365	0.125409467344757	39	63	1
SPNCRNA.903	6	20	10	100	549	300	0.06	13.1758005341909	0.0364298724954463	7.99987889143344	0.108046804638578	0.788397697192215	1.647	0.593176957465795	4.32830335758526	3	103	1
SPNCRNA.904	1	160	41	100	1620	300	0.01	2.19596675569848	0.0987654320987654	21.6885605501084	0.000324415009699036	0.0409604394139384	0.10125	0.00525552315712438	0.663559118505802	9	92	1
SPNCRNA.905	0	72	11	100	2385	300	0	0	0.030188679245283	6.62933360210862	0.00126627693287426	0.0673624665384445	0	0.0302007048490511	1.6065948269419	2	98	1
SPAC959.03c	33	342	99	100	1735	300	0.33	72.4669029380498	0.197118155619597	43.2864916685233	0.0663466536990723	0.139626095301571	1.67412280701754	1.1511144416789	2.42251275348225	21	112	1
SPAC959.11	4	279	77	100	956	300	0.04	8.78386702279392	0.2918410041841	64.0873143137945	0.00455804208316546	0.0397669794035886	0.137060931899642	0.0435748823150618	0.380172323098307	23	81	1
SPAC959.04c	24	493	77	100	2294	300	0.24	52.7032021367635	0.214908456843941	47.1931826747755	0.0315731162629975	0.0744333383930193	1.11675456389452	0.724287287073162	1.70750078273586	21	103	1
SPAC959.05c	15	379	11	100	2221	300	0.15	32.9395013354772	0.170643854119766	37.4728230711267	0.0227468892470242	0.0676937910813184	0.879023746701847	0.505208410176408	1.50347909991608	16	99	1
SPAC959.06c	16	119	48	100	477	300	0.16	35.1354680911757	0.249475890985325	54.7840762952031	0.0768712285958443	0.231755373916027	0.641344537815126	0.366675760402177	1.10547313357945	23	93	1
SPAC959.09c	3	206	80	100	2878	275	0.03	6.58790026709544	0.0715774843641418	15.7181776120183	0.0037282642557828	0.0468883288355383	0.419126213592233	0.107299445281429	1.34944610388679	6	97	1
SPNCRNA.907	19	14	68	100	196	300	0.19	41.7233683582711	0.0714285714285714	15.6854768264177	0.649888024526995	2.85320757360005	2.66	1.27378052807291	5.5922868442561	7	112	1
SPAP32A8.03c	110	1024	64	100	1859	300	1.1	241.556343126833	0.550833781603012	120.961267231589	0.0877928831838119	0.131332564200318	1.99697265625	1.63206969838706	2.44147236848391	74	136	0.00719104068957339
SPAC3H5.11	103	688	53	100	2256	300	1.03	226.184575836943	0.304964539007092	66.9691989326486	0.121021857363063	0.185035271643516	3.37744186046512	2.7302531021107	4.17439572827772	47	156	2.63651126502961e-12
SPAC3H5.10	124	397	228	100	448	300	1.24	272.299877706611	0.886160714285714	194.597946877745	0.253973425601211	0.383907078519714	1.39929471032746	1.13780094669343	1.71990371176832	105	119	1
SPAC3H5.07	171	656	112	100	1157	300	1.71	375.51031522444	0.566983578219533	124.507708879706	0.219487871697291	0.309466122220587	3.01596036585366	2.53947467553766	3.58052303409219	98	173	3.888101259558e-13
SPAC3H5.04	26	308	18	100	1865	300	0.26	57.0951356481604	0.16514745308311	36.2658316758784	0.0553432048536159	0.127826073274659	1.57435064935065	1.03215077051994	2.3839562665724	17	109	1
SPNCRNA.561	40	212	20	100	1042	300	0.4	87.8386702279391	0.203454894433781	44.6780184460727	0.132571614355547	0.26758686036416	1.96603773584906	1.3813962215848	2.78825508499455	23	117	1
SPAC3A11.13	22	72	35	100	506	300	0.22	48.3112686253665	0.142292490118577	31.246957788595	0.184093099827434	0.5032166145378	1.54611111111111	0.931511085126818	2.54627606956127	15	107	1
SPNCRNA.908	8	43	1	100	2255	300	0.08	17.5677340455878	0.0190687361419069	4.18743106408136	0.0808957432945332	0.411184877419853	4.1953488372093	1.82419901129172	9.27221898581769	2	106	1
SPAC3A11.09	55	1115	136	100	2714	300	0.55	120.778171563416	0.410832719233604	90.21749935902	0.0372566106685275	0.0651522630105347	1.33874439461883	1.01114441354384	1.76823241810591	45	110	1
SPNCRNA.909	3	120	21	100	1525	300	0.03	6.58790026709544	0.0786885245901639	17.2797384054962	0.00636038402738005	0.0810857515748881	0.38125	0.0969958564175457	1.23655771151704	7	96	1
SPAC3A11.06	9	101	14	100	2642	300	0.09	19.7637008012863	0.0382286146858441	8.39487669665202	0.0421597385843773	0.181719980040711	2.35425742574257	1.11386029339925	4.80104187267558	4	105	1
SPAC3A11.04	7	130	0	100	3476	300	0.07	15.3717672898894	0.0373993095512083	8.212764046053	0.0230939397568916	0.119033676551379	1.87169230769231	0.802745345949553	4.13761059692594	3	104	1
SPAC3A11.02	38	387	184	100	2060	300	0.38	83.4467367165422	0.187864077669903	41.2543269153064	0.0693204519345388	0.138520968761587	2.02273901808786	1.4280013098515	2.8535319564887	21	117	1
SPAC328.01c	45	1271	122	100	4294	300	0.45	98.8185040064315	0.295994410805775	64.9993886002042	0.0259841151133484	0.048084327203063	1.52029897718332	1.11575790296718	2.06474101009953	33	112	1
SPNCRNA.911	2	6	2	100	1099	300	0.02	4.39193351139696	0.00545950864422202	1.198889948516	0.0466205767516236	1.81092198049589	3.66333333333333	0.512360138500343	19.9020325656498	0	102	1
SPNCRNA.529	1	2	0	100	459	300	0.01	2.19596675569848	0.00435729847494553	0.956848259563607	0.0179700152612445	6.97865092307548	2.295	0.0824823700491124	32.0320077369165	0	101	1
SPAC328.07c	65	565	79	100	1338	300	0.65	142.737839120401	0.422272047832586	92.7295378901077	0.0882197708800538	0.149756524562875	1.53929203539823	1.18038053437512	2.00374229865127	48	117	1
SPAC328.08c	2	62	219	100	2000	300	0.02	4.39193351139696	0.031	6.80749694266528	0.00546087585799975	0.133967989656686	0.645161290322581	0.109217517159995	2.67935979313372	3	99	1
SPAC328.10c	71	228	126	100	474	300	0.71	155.913639654592	0.481012658227848	105.628780653851	0.236417046051325	0.409630867704959	1.47605263157895	1.12061679828328	1.94165031292151	55	116	1
SPNCRNA.912	0	0	1	100	86	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.913	0	17	0	100	1883	300	0	0	0.00902814657461498	1.98255097434276	0.00541762860743838	0.297388981119444	0	0.102013946678065	5.59983451447912	0	100	1
SPAC16E8.04c	14	86	80	100	1217	300	0.14	30.7435345797787	0.0706655710764174	15.5179244856261	0.0886177504467408	0.293855704904207	1.98116279069767	1.07847802293684	3.5762239286842	7	107	1
SPAC16E8.05c	17	68	18	100	1274	300	0.17	37.3314348468741	0.0533751962323391	11.7210156505099	0.141607663513088	0.436030809010212	3.185	1.80408163315674	5.5550325067901	5	112	1
SPAC16E8.06c	90	361	20	100	1391	300	0.9	197.637008012863	0.259525521207764	56.9909416827571	0.196535124335112	0.315938365906177	3.46786703601108	2.7338035795014	4.39470266975492	39	151	6.3155697921539e-11
SPAC16E8.07c	89	950	171	100	2497	300	0.89	195.441041257165	0.380456547857429	83.5469931082721	0.0749163982350959	0.117021236393249	2.3392947368421	1.87066246393035	2.92202027273942	52	137	0.000149904170838964
SPAC16E8.10c	10	95	54	100	942	300	0.1	21.9596675569848	0.100849256900212	22.1461615489762	0.0516720924512426	0.20804905556604	0.991578947368421	0.486751110890705	1.9598221034321	10	100	1
SPAC16E8.11c	149	296	66	100	2014	300	1.49	327.199046599073	0.146971201588878	32.2743872734235	0.411402162553401	0.615711248160637	10.1380405405405	8.2856395538255	12.4004245379552	31	218	1.27960542123254e-54
SPAC16E8.18	24	73	227	100	365	300	0.24	52.7032021367635	0.2	43.9193351139696	0.201759928993862	0.53216167854755	1.2	0.736423740827595	1.94239012669856	20	104	1
SPAC16E8.12c	44	251	38	100	1075	300	0.44	96.6225372507331	0.233488372093023	51.2732702958436	0.125537223419428	0.244030199174105	1.88446215139442	1.34952515175885	2.62332464112163	27	117	1
SPAC16E8.14c	7	63	29	100	970	300	0.07	15.3717672898894	0.0649484536082474	14.2624644957736	0.0466099284301959	0.251606780051835	1.07777777777778	0.4521163057729	2.4405857665028	6	101	1
SPAC16E8.17c	38	143	25	100	1137	300	0.38	83.4467367165422	0.125769569041337	27.61857924933	0.182767111969756	0.384990083104054	3.0213986013986	2.07806206309612	4.3773372448931	15	123	0.00419712276656365
SPAC16E8.18c	10	78	25	100	587	300	0.1	21.9596675569848	0.132879045996593	29.1797967537447	0.0624759447972246	0.255371343767304	0.752564102564103	0.366733795959708	1.49902978791407	12	98	1
SPAC1B1.02c	14	436	44	100	1968	300	0.14	30.7435345797787	0.221544715447154	48.6504830022631	0.0181096807100297	0.0558588627072488	0.631926605504587	0.356398516373384	1.09930241807866	20	94	1
SPAC1B1.03c	41	974	155	100	2677	300	0.41	90.0346369836376	0.363840119536795	79.8980806892162	0.0303895606116549	0.0580890783256337	1.12686858316222	0.813528537574001	1.55504462677721	37	104	1
SPAC1B1.04c	0	583	93	100	3218	300	0	0	0.181168427594779	39.7839844180302	0.000155960471086077	0.00822762639449522	0	0.00501880795954995	0.264765017374856	15	85	1
SPAC17A2.02c	99	735	164	100	1603	300	0.99	217.400708814149	0.458515283842795	100.688432029843	0.108565685181656	0.166953747139044	2.15914285714286	1.74030793346194	2.67626856663888	62	137	0.0013691273285565
SPAC17A2.03c	30	443	188	100	1823	300	0.3	65.8790026709544	0.243006034009874	53.3633172119817	0.0459201637875462	0.0992790316430207	1.23453724604966	0.837124585846968	1.80985674685227	25	105	1
SPAC17A2.04c	5	94	23	100	1412	300	0.05	10.9798337784924	0.0665722379603399	14.6190421413355	0.0190994155370435	0.135638425489623	0.751063829787234	0.269683747383054	1.91521456791347	6	99	1
SPAC17A2.06c	32	1133	95	100	3825	300	0.32	70.2709361823513	0.296209150326797	65.046544685134	0.0195400590557198	0.040600009230582	1.08031774051192	0.747407258881284	1.55295035306976	30	102	1
SPAC17A2.07c	70	116	42	100	483	300	0.7	153.717672898894	0.240165631469979	52.7395742569407	0.443726732739355	0.819953909580038	2.91465517241379	2.14320011913109	3.96037738327158	32	138	9.71621990138601e-05
SPAC17A2.08c	102	232	129	100	1367	300	1.02	223.988609081245	0.169714703730797	37.2687847346048	0.345943907056127	0.558385788064883	6.01008620689655	4.72905320945725	7.63313372284695	29	173	9.70033729785064e-25
SPAC17A2.09c	210	2879	397	100	1893	300	2.1	461.153018696681	1.52086634970946	333.977194382246	0.0632421240229141	0.0841031754116385	1.3807919416464	1.19717340775376	1.59207311054232	187	123	1
SPAC17A2.10c	155	199	114	100	321	300	1.55	340.374847133264	0.61993769470405	136.136256817445	0.627958165587528	0.965962059372025	2.50025125628141	2.01574571153597	3.1007382105842	97	158	1.69380972626413e-05
SPNCRNA.918	1	6	3	100	2525	300	0.01	2.19596675569848	0.00237623762376238	0.521813882542213	0.00755953402951306	1.38050834161111	4.20833333333333	0.190878234245205	34.8578356256804	0	101	1
SPAC17A2.13c	150	1136	158	100	1513	300	1.5	329.395013354772	0.750826173165896	164.878931558062	0.110944898505254	0.157072662214152	1.99779929577465	1.6785963143845	2.37650937930013	107	143	0.000983520298962619
SPNCRNA.919	7	74	496	100	754	300	0.07	15.3717672898894	0.0981432360742706	21.5519283715766	0.039933102935157	0.212734288000735	0.713243243243243	0.301095596131084	1.60401653152554	9	98	1
SPNCRNA.600	5	1128	227	100	2572	300	0.05	10.9798337784924	0.438569206842924	96.308339830011	0.00162846821387789	0.0110206064455512	0.114007092198582	0.0418842024609393	0.283449997779576	32	73	1
SPAC17G6.02c	61	937	217	100	1757	300	0.61	133.953972097607	0.533295389869095	117.109894711979	0.0497953967403588	0.0849390529504884	1.14383137673426	0.874905120728103	1.49237916034008	55	106	1
SPAC17G6.04c	35	1079	105	100	3209	300	0.35	76.8588364494468	0.336241819881583	73.8375858335512	0.0228074440161781	0.0459129360628975	1.04091751621872	0.731890878479156	1.47334611825838	33	102	1
SPAC17G6.05c	9	311	102	100	2257	300	0.09	19.7637008012863	0.137793531236154	30.2590013744894	0.0139794180107993	0.0577255446946339	0.653151125401929	0.315515464503741	1.30286554375789	13	96	1
SPAC17G6.07c	9	116	26	100	935	300	0.09	19.7637008012863	0.124064171122995	27.2440795359383	0.0368526835355662	0.157559474302548	0.725431034482759	0.344572591057544	1.47318108472883	12	97	1
SPAC17G6.11c	9	1147	132	100	3430	300	0.09	19.7637008012863	0.334402332361516	73.4336404893923	0.00381873354285901	0.0155292499287039	0.269136878814298	0.130982560520064	0.532653272554542	27	82	1
SPAC17G6.14c	116	669	335	100	1608	300	1.16	254.732143661024	0.416044776119403	91.3620497240225	0.141646861407249	0.212102311844454	2.78816143497758	2.27768153142857	3.41060517445882	63	153	7.35167893298887e-09
SPAC17G6.15c	64	613	310	100	1610	300	0.64	140.541872364703	0.380745341614907	83.6104112573396	0.0799942348883798	0.136012273530086	1.68091353996737	1.28790718170291	2.18979760383439	45	119	1
SPAC17G6.16c	41	677	133	100	2749	300	0.41	90.0346369836376	0.246271371407785	54.0803744491768	0.0435936082750226	0.0838211779904716	1.66483013293944	1.19838829148037	2.30424418295806	27	114	1
SPNCRNA.922	4	21	6	100	1096	300	0.04	8.78386702279392	0.0191605839416058	4.20760053555365	0.0554542706831016	0.585207244627966	2.08761904761905	0.607778806686794	6.41387140112251	1	103	1
SPAC1142.02c	108	548	171	100	1080	300	1.08	237.164409615436	0.507407407407407	111.424979826182	0.159444092309687	0.243409569743047	2.12846715328467	1.72199619694462	2.6288233532249	70	138	0.00186135573832052
SPAC1142.03c	7	208	199	100	2243	300	0.07	15.3717672898894	0.0927329469460544	20.3638468651486	0.0145492803784253	0.073759272141376	0.754855769230769	0.32634035888808	1.65442047413106	9	98	1
SPNCRNA.923	0	4	6	100	468	300	0	0	0.00854700854700855	1.87689466299015	0.0240893601812892	1.52670069174082	0	0.112738205648434	7.14495923734703	0	100	1
SPAC1142.07c	12	116	38	100	1016	300	0.12	26.3516010683817	0.114173228346457	25.072061383959	0.0543419157021904	0.192447415095785	1.05103448275862	0.552113863534254	1.95526573737318	11	101	1
SPNCRNA.925	13	1109	0	100	2874	300	0.13	28.5475678240802	0.385873347251218	84.7365042473769	0.00649687379944415	0.02069960593586	0.336898106402164	0.186720152996025	0.594906674596617	31	82	1
SPAC8C9.06c	4	1050	26	100	4891	300	0.04	8.78386702279392	0.21468002453486	47.1430196991086	0.00121788788599014	0.0105006521585787	0.18632380952381	0.0595668965037776	0.513586897076084	18	86	1
SPAC8C9.09c	16	163	47	100	1278	260	0.16	35.1354680911757	0.12754303599374	28.0080266963108	0.0566336777321187	0.167601812087685	1.25447852760736	0.723778401416477	2.14195115848062	13	103	1
SPAC8C9.10c	74	394	45	100	1063	300	0.74	162.501539921687	0.370649106302916	81.3933115470556	0.145337380354856	0.242374663485746	1.99649746192893	1.54493635317212	2.57644267285348	47	127	0.16507953683262
SPAC8C9.12c	44	488	130	100	2039	300	0.44	96.6225372507331	0.239333006375674	52.5567325542353	0.0653846933794255	0.123926676635507	1.83844262295082	1.33319389800649	2.52686493659798	27	117	1
SPAC8C9.15c	16	378	28	100	2176	300	0.16	35.1354680911757	0.173713235294118	38.146848973071	0.0247732389657002	0.0712096140817963	0.921058201058201	0.539065679893636	1.54952120241989	17	99	1
SPAC8C9.16c	6	192	33	100	1243	300	0.06	13.1758005341909	0.154465004022526	33.9200013752299	0.0125326473807305	0.0728004147558318	0.3884375	0.15578080694248	0.90490915541499	14	92	1
SPAC8C9.17c	2	68	10	100	1124	300	0.02	4.39193351139696	0.0604982206405694	13.2852081305602	0.00498899650666833	0.121833188925145	0.330588235294118	0.056076320734952	1.36940504351863	5	97	1
SPAC15A10.03c	26	564	97	100	2695	300	0.26	57.0951356481604	0.209276437847866	45.9564100264914	0.0304550289546846	0.0692620276137468	1.24237588652482	0.820763030328751	1.86661164419048	21	105	1
SPAC15A10.04c	10	471	93	100	1571	300	0.1	21.9596675569848	0.299809038828771	65.8370682325896	0.0107125279044484	0.0407621456187376	0.333545647558386	0.168293813378885	0.640373307670367	25	85	1
SPAC15A10.05c	5	96	14	100	971	300	0.05	10.9798337784924	0.0988671472708548	21.7108968637543	0.0187111082083468	0.132736791929032	0.505729166666667	0.181684860703047	1.2888742496309	9	96	1
SPNCRNA.927	29	40	1	100	1850	300	0.29	63.6830359152559	0.0216216216216216	4.74803622853725	0.437738422789717	1.19796029533662	13.4125	8.09816082160977	22.1622654637275	2	127	1.93699303395705e-14
SPAC15A10.09c	14	183	98	100	1261	300	0.14	30.7435345797787	0.145122918318795	31.8685104118019	0.0426200800164549	0.134793871060059	0.964699453551913	0.537439209007496	1.69975071406734	14	100	1
SPNCRNA.928	2	23	3	100	2266	300	0.02	4.39193351139696	0.0101500441306267	2.22891594797286	0.0141770511003493	0.379382372512883	1.9704347826087	0.321251977933916	8.59680456114192	1	101	1
SPAC15A10.12c	1	95	36	100	971	300	0.01	2.19596675569848	0.0978372811534501	21.4847416880902	0.000544287583430178	0.0694118096985982	0.102210526315789	0.00528503243510703	0.673988672173389	9	92	1
SPNCRNA.929	5	12	162	100	685	249	0.05	10.9798337784924	0.0175182481751825	3.84694906107763	0.128370139595691	1.27025024361241	2.85416666666667	0.87933545623048	8.70121416874497	1	104	1
SPNCRNA.930	2	171	7	100	4382	300	0.02	4.39193351139696	0.0390232770424464	8.56938190836239	0.00200895647077093	0.0476769849480969	0.512514619883041	0.0880324725491822	2.08920548042561	3	99	1
SPAC15E1.02c	24	63	12	100	379	300	0.24	52.7032021367635	0.16622691292876	36.5028774693942	0.231545948710953	0.622843185438744	1.44380952380952	0.877559145614511	2.36057567281284	17	107	1
SPAC15E1.05c	4	113	18	100	1326	300	0.04	8.78386702279392	0.0852187028657617	18.7137438456959	0.0111306708268166	0.0994185816842552	0.469380530973451	0.147592695163587	1.31829039313322	8	96	1
SPAC15E1.07c	0	11	17	100	318	300	0	0	0.0345911949685535	7.59611141908279	0.00843437698064696	0.473726222726494	0	0.0268213187984573	1.50644938827025	3	97	1
SPNCRNA.931	0	4	3	100	766	300	0	0	0.00522193211488251	1.14671893247962	0.0240893601812892	1.52670069174082	0	0.184524498988675	11.6945272987347	0	100	1
SPNCRNA.932	45	2	2	100	458	300	0.45	98.8185040064315	0.00436681222707424	0.958937447903266	5.35842198241024	134.046346400538	103.05	24.5415726794389	613.932266514463	0	145	1.48356778012464e-24
SPAP7G5.02c	32	378	208	100	1921	300	0.32	70.2709361823513	0.196772514315461	43.2105899871955	0.057976754992662	0.12295638894892	1.62624338624339	1.11373346340904	2.36199223170874	21	111	1
SPAP7G5.04c	43	1677	201	100	4173	300	0.43	94.4265704950346	0.401869158878505	88.2491313037706	0.0187076694446797	0.0350202823116756	1.07	0.780671045926484	1.46139638086622	40	103	1
SPNCRNA.933	9	65	14	100	1029	300	0.09	19.7637008012863	0.0631681243926142	13.8715101186007	0.0644318977372612	0.287429283580699	1.42476923076923	0.663004227716418	2.95764732804539	6	103	1
SPNCRNA.934	0	158	15	100	2631	300	0	0	0.0600532117065754	13.1874856480562	0.000576065494010128	0.0304862718600521	0	0.0151562831474065	0.802093812637971	5	95	1
SPAC1556.01c	54	653	56	100	4056	300	0.54	118.582204807718	0.160996055226824	35.3541985076703	0.0620087283857903	0.110016366453373	3.35411944869832	2.51507402332766	4.46226382334882	21	133	5.20733014140027e-07
SPAC1556.02c	39	1170	253	100	1989	300	0.39	85.6427034722407	0.588235294117647	129.174515041087	0.0238923991198466	0.0463159479529344	0.663	0.475219818493748	0.921224204783865	51	88	1
SPAC1556.04c	19	120	21	100	1754	300	0.19	41.7233683582711	0.0684150513112885	15.0237178268995	0.0945586175137176	0.262194558674952	2.77716666666667	1.65855815119061	4.59889255915865	7	112	1
SPAC1556.05c	1	259	45	100	2885	300	0.01	2.19596675569848	0.0897746967071057	19.7142249471718	0.000200842818772371	0.0252169540588852	0.111389961389961	0.00579431532158291	0.727509124598838	8	93	1
SPAC1556.08c	142	354	99	100	1367	300	1.42	311.827279309184	0.258961228968544	56.8670249829745	0.328572642898631	0.489504610284449	5.48344632768362	4.49158802842428	6.69152802258842	49	193	7.67850035833715e-29
SPAC1F12.02c	571	540	364	100	502	300	5.71	1253.89701750383	1.07569721115538	236.219531489478	0.938417489019734	1.1914922098834	5.30818518518518	4.71085579487906	5.98129089361465	347	324	2.374031794636e-44
SPAC1F12.04c	5	49	20	100	586	300	0.05	10.9798337784924	0.083617747440273	18.3621793565231	0.0358316914156246	0.266788411938022	0.597959183673469	0.20997371169556	1.56338009395681	8	97	1
SPAC1F12.06c	4	152	9	100	2346	300	0.04	8.78386702279392	0.0647911338448423	14.2279175987284	0.00831402089439606	0.0735139028174754	0.617368421052632	0.195046930182531	1.72463616009797	6	98	1
SPNCRNA.937	4	25	9	100	1053	300	0.04	8.78386702279392	0.0237416904083571	5.21359628608376	0.047266808660168	0.483109237625183	1.6848	0.497719495191569	5.08714027219317	2	102	1
SPAC1F12.10c	88	455	145	100	737	300	0.88	193.245074501466	0.617367706919946	135.5718960438	0.15289079899583	0.244397264368253	1.42540659340659	1.12680518859927	1.80120783839402	71	117	1
SPAC4H3.17	2	0	4	100	60	300	0.02	4.39193351139696	0	0	0.246676758328458	19.4460633145857	NA	0.148006054997075	11.6676379887514	0	102	1
SPAC4H3.02c	24	126	42	100	1338	300	0.24	52.7032021367635	0.0941704035874439	20.6795075648736	0.120028403229415	0.29997912961442	2.54857142857143	1.60598003520958	4.01372075424094	10	114	1
SPAC4H3.03c	2	42	5	100	2660	300	0.02	4.39193351139696	0.0157894736842105	3.46731593005023	0.00797536691687462	0.200526163723088	1.26666666666667	0.212144759988865	5.33399595503415	1	101	1
SPAC4H3.04c	3	26	6	100	1216	300	0.03	6.58790026709544	0.0213815789473684	4.69532365527635	0.0278597747971146	0.39856526485022	1.40307692307692	0.338774861532914	4.84655362057867	2	101	1
SPAC4H3.16	29	297	15	100	2466	300	0.29	63.6830359152559	0.12043795620438	26.4477747949087	0.0653824339512594	0.144931511604695	2.40787878787879	1.61233082123806	3.57401107617179	13	116	0.957076383351706
SPAC4H3.07c	24	179	66	100	605	300	0.24	52.7032021367635	0.295867768595041	64.9715783917401	0.0854441957206588	0.208729119586956	0.811173184357542	0.516937384109986	1.26281117350108	28	96	1
SPNCRNA.940	3	2	0	100	491	300	0.03	6.58790026709544	0.00407331975560081	0.894487476862924	0.205434456268421	12.7771333780473	7.365	1.00868318027795	62.7357248862121	0	103	1
SPAC4H3.10c	235	8391	932	100	1732	300	2.35	516.052187589142	4.84468822170901	1063.8774276597	0.0245462961549306	0.0319450934098982	0.485067334048385	0.425141849403398	0.553289017859437	277	58	1
SPAC4H3.11c	11	308	40	100	2582	300	0.11	24.1556343126833	0.119287374128582	26.1951107960934	0.0185718639803108	0.0668273744414881	0.922142857142857	0.479525527971626	1.72548280807922	11	100	1
SPAC4H3.12c	23	58	232	100	154	300	0.23	50.507235381065	0.376623376623377	82.7052414483843	0.237627100849704	0.657438302273616	0.610689655172414	0.365945735308544	1.01245498550137	33	90	1
SPSNORNA.30	23	10	169	100	32	300	0.23	50.507235381065	0.3125	68.6239611155775	1.04611343460131	5.16795143147857	0.736	0.33475629907242	1.65374445807314	29	94	1
SPAC4H3.14c	37	139	41	100	1157	300	0.37	81.2507699608437	0.120138288677615	26.3819688022548	0.182107237498665	0.387646897956933	3.07978417266187	2.10698073785956	4.48507460936172	14	123	0.00374161219205403
SPAC1071.01c	41	673	64	100	2319	300	0.41	90.0346369836376	0.290211297973264	63.7294362477394	0.0438502162270918	0.0843242305620628	1.41276374442793	1.01688651430626	1.95547890673424	31	110	1
SPAC1071.03c	14	390	60	100	1677	300	0.14	30.7435345797787	0.232558139534884	51.0689943185693	0.020224286135442	0.0625159217490105	0.602	0.339161278491362	1.04839200773091	21	93	1
SPAC1071.04c	5	38	41	100	331	300	0.05	10.9798337784924	0.114803625377644	25.2104944762967	0.0455984034810161	0.34919452091346	0.435526315789474	0.150930715522163	1.15583386422355	10	95	1
SPNCRNA.943	1	11	16	100	534	300	0.01	2.19596675569848	0.0205992509363296	4.52352702484705	0.00438460787950623	0.673532041142035	0.485454545454545	0.0234138060765633	3.59666109969846	2	99	1
SPAC1071.07c	298	336	274	100	468	300	2.98	654.398093198147	0.717948717948718	157.659151691173	0.756538497354132	1.03970436199234	4.15071428571428	3.54060016761734	4.86581641412413	166	232	2.39959199898796e-24
SPAC1071.09c	215	319	430	100	2232	300	2.15	472.132852475173	0.142921146953405	31.3850087395974	0.564823570250357	0.804127150129963	15.0432601880878	12.606862087988	17.9481179909008	39	276	1.38628038445981e-93
SPAC1071.10c	312	16706	819	100	4273	300	3.12	685.141627777925	3.90966534051018	858.549511366693	0.0166694786105782	0.020920147051783	0.798022267448821	0.712286821030007	0.893917883522686	328	84	1
SPNCRNA.944	2	81	15	100	741	300	0.02	4.39193351139696	0.109311740890688	24.0044949003477	0.00420223975367544	0.10184368249538	0.182962962962963	0.031138596574735	0.754661687290763	10	92	1
SPNCRNA.945	5	24	5	100	806	300	0.05	10.9798337784924	0.0297766749379653	6.53885882590118	0.0698308803258869	0.574457008750159	1.67916666666667	0.562836895426649	4.63012349052628	3	102	1
SPAC1071.12c	3	42	22	100	736	300	0.03	6.58790026709544	0.0570652173913043	12.5313320298011	0.0176841597743658	0.239326683558914	0.525714285714286	0.130155415939332	1.76144439099361	5	98	1
SPNCRNA.946	28	283	44	100	1431	300	0.28	61.4870691595574	0.197763801537386	43.4282733656652	0.0657413610134157	0.147945985518771	1.41583038869258	0.940758876101979	2.11710705277361	21	107	1
SPAC926.10	28	15	50	100	148	300	0.28	61.4870691595574	0.101351351351351	22.2564198212684	0.961238938311323	3.66161385950575	2.76266666666667	1.42263362870076	5.41918851206851	11	117	1
SPAC926.04c	49	3083	404	100	2381	300	0.49	107.602371029225	1.29483410331793	284.341264503083	0.011855615758176	0.0212450136778395	0.378426856957509	0.28228221120217	0.505843775669359	84	65	1
SPAC926.05c	68	93	72	100	562	256	0.68	149.325739387497	0.165480427046263	36.3389516512382	0.52855307530311	1.01085101300848	4.10924731182796	2.97046828320348	5.68098269310766	23	145	4.26076396201713e-09
SPAC926.06c	83	1188	118	100	2265	300	0.83	182.265240722974	0.524503311258278	115.179183477695	0.0555574729109331	0.0877459233223957	1.58244949494949	1.25837676143263	1.98744516325226	62	121	1
SPAC926.07c	29	84	36	100	750	300	0.29	63.6830359152559	0.112	24.594827663823	0.221290414865345	0.535964011751699	2.58928571428571	1.65967811149009	4.01973008813775	12	117	0.878137856407
