Cdk9as_3MBPP1_18Cr2_pr_counts	Cdk9as_3MBPP1_18Cr2gb_counts	Cdk9as_3MBPP1_18Cr2term_counts	Cdk9as_3MBPP1_18Cr2pr_map	Cdk9as_3MBPP1_18Cr2gb_map	Cdk9as_3MBPP1_18Cr2term_map	Cdk9as_3MBPP1_18Cr2pr_density	Cdk9as_3MBPP1_18Cr2pr_densityRPKM	Cdk9as_3MBPP1_18Cr2gb_density	Cdk9as_3MBPP1_18Cr2gb_densityRPKM	Cdk9as_3MBPP1_18Cr2pause_index_CI_low	Cdk9as_3MBPP1_18Cr2pause_index_CI_high	Cdk9as_3MBPP1_18Cr2pause_index_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr2_ExpPR	Cdk9as_3MBPP1_18Cr2_ExpGB	Cdk9as_3MBPP1_18Cr2Fexact_Pval
SPNCRNA.1088	9	26	18	100	375	300	0.09	20.5405637334894	0.0693333333333333	15.8238416909844	0.150824105944477	0.772108077826823	1.29807692307692	0.565590397291789	2.89540529185059	7	102	1
SPAC922.05c	4	415	2	100	3298	300	0.04	9.12913943710639	0.125833838690115	28.7188664827104	0.00307191986359961	0.0266603146086884	0.317879518072289	0.101311917101515	0.879257175794543	11	93	1
SPAC922.07c	8	266	15	100	1758	300	0.08	18.2582788742128	0.151308304891923	34.5328653337642	0.0138274145005319	0.0625849509147685	0.528721804511278	0.24308594691935	1.10024343708163	14	94	1
SPAC869.11	1	912	17	100	2450	300	0.01	2.2822848592766	0.372244897959184	84.9568894555207	5.71802311026691e-05	0.00713298749485933	0.0268640350877193	0.00140091566201539	0.174758193624054	27	74	1
SPNCRNA.1091	1	21	26	100	1972	300	0.01	2.2822848592766	0.0106490872210953	2.43042505298218	0.00238298221596271	0.331279590579523	0.939047619047619	0.0469924092987846	6.53283352622819	1	100	1
SPAC869.09	1	1	1	100	404	300	0.01	2.2822848592766	0.00247524752475248	0.564921994870445	0.027408528703162	36.4849938072245	4.04	0.110730455960774	147.399374981187	0	101	1
SPAC869.08	0	8	1	100	1162	300	0	0	0.00688468158347676	1.57128045389095	0.0116892782926356	0.673070909790981	0	0.135829413760425	7.8210839717712	0	100	1
SPAC869.04	0	2	0	100	1032	300	0	0	0.00193798449612403	0.442303267301666	0.0514242900386907	4.05388820080272	0	0.530698673199289	41.8361262322841	0	100	1
SPAC869.01	2	33	3	100	1706	300	0.02	4.5645697185532	0.0193434935521688	4.41473624596294	0.0100598497413364	0.258222095273969	1.03393939393939	0.171621036587198	4.40526894537391	1	101	1
SPNCRNA.283	1	19	12	100	264	300	0.01	2.2822848592766	0.071969696969697	16.4255349720664	0.00262241420563744	0.368819983318377	0.138947368421053	0.00692317350288283	0.973684755960514	6	95	1
SPAC186.02c	0	2	0	100	1093	300	0	0	0.00182982616651418	0.417618455494346	0.0514242900386907	4.05388820080272	0	0.56206749012289	44.3089980347738	0	100	1
SPAC186.04c	4	38	15	100	836	300	0.04	9.12913943710639	0.0454545454545455	10.3740220876209	0.0319431751180627	0.307974443683006	0.88	0.267044943987004	2.57466634918993	4	100	1
SPAC186.05c	12	669	20	100	1249	300	0.12	27.3874183113192	0.535628502802242	122.245682214255	0.00966603950117293	0.0324894385560328	0.224035874439462	0.12072883336965	0.40579308756485	39	73	1
SPAC186.07c	0	1	1	100	798	300	0	0	0.0012531328320802	0.286000608931904	0.120791776113059	17.3080587281839	0	0.96391837338221	138.118308650908	0	100	1
SPAC186.08c	0	1	1	100	928	300	0	0	0.00107758620689655	0.24593586845653	0.120791776113059	17.3080587281839	0	1.12094768232919	160.618784997547	0	100	1
SPAC750.05c	0	0	0	13	70	0	0	0	0	0	NA	NA	NA	NA	NA	0	13	1
SPAC750.06c	0	0	0	0	55	36	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.03	0	0	0	0	68	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.05	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.07	0	0	0	0	70	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.287	0	0	0	0	35	17	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1348.11	0	0	0	100	1349	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC1348.12	0	24	4	100	1277	276	0	0	0.0187940485512921	4.28933724531232	0.0038226010111885	0.207313917589234	0	0.0488146149128772	2.64739872761452	1	99	1
SPBPB8B6.03	0	5	1	100	1815	300	0	0	0.00275482093663912	0.628728611370964	0.0190383591688732	1.16008855872718	0	0.345546218915048	21.0556073408984	0	100	1
SPNCRNA.1301	0	18	2	100	1883	300	0	0	0.00955921402018056	2.18168494248427	0.00511285240857114	0.280011224227739	0	0.0962750108533945	5.27261135220832	0	100	1
SPNCRNA.1302	2	100	23	100	998	300	0.02	4.5645697185532	0.100200400801603	22.8685857642946	0.00341511778310214	0.0821436396003927	0.1996	0.0340828754753594	0.819793523211919	9	93	1
SPBPB21E7.10	0	3	1	100	564	300	0	0	0.00531914893617021	1.21398130812585	0.0327971598819604	2.22593021867193	0	0.184975981734257	12.5542464333097	0	100	1
SPNCRNA.289	1	0	5	100	242	300	0.01	2.2822848592766	0	0	0.0577765545925511	8.27870929775896	NA	0.139819262113974	20.0344765005767	0	101	1
SPNCRNA.1303	1	3	2	100	507	300	0.01	2.2822848592766	0.00591715976331361	1.35046441377313	0.0133674946082822	3.55733427163736	1.69	0.0677731976639907	18.0356847572014	0	101	1
SPNCRNA.1304	0	4	0	100	684	300	0	0	0.00584795321637427	1.33466950834889	0.0240893601812892	1.52670069174082	0	0.164771223640018	10.4426327315072	0	100	1
SPBPB21E7.05	0	0	0	100	183	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBPB21E7.06	0	0	1	100	297	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBPB21E7.07	8	240	48	100	979	300	0.08	18.2582788742128	0.24514811031665	55.9497820455959	0.0153068256717396	0.0694546163681975	0.326333333333333	0.149853823326331	0.679960694244653	21	87	1
SPBPB21E7.08	12	600	63	100	1151	300	0.12	27.3874183113192	0.52128583840139	118.97227763388	0.0107708620423172	0.0362494549024309	0.2302	0.123972622107071	0.41723122592698	38	74	1
SPBPB21E7.09	2	304	55	100	1559	300	0.02	4.5645697185532	0.194996792815908	44.5038227851242	0.00113417224063572	0.0266940838243137	0.102565789473684	0.0176817452315108	0.41616076682105	16	86	1
SPBPB10D8.01	6	586	16	100	2234	300	0.06	13.6937091556596	0.26230975828111	59.8665589765482	0.0041436679393221	0.0236189784207703	0.228737201365188	0.0925695417644556	0.527647977920008	22	84	1
SPNCRNA.1307	0	29	6	100	1475	300	0	0	0.0196610169491525	4.48720413010314	0.00315841214605714	0.170434554760817	0	0.0465865791543428	2.51390968272206	1	99	1
SPBPB10D8.03	0	20	5	100	1102	300	0	0	0.0181488203266788	4.14207778453103	0.00459577388787386	0.250708753220746	0	0.05064542824437	2.76281046049263	1	99	1
SPNCRNA.291	0	9	1	100	973	300	0	0	0.0092497430626927	2.11105485441823	0.0103569347612096	0.590306163886248	0	0.100772975226569	5.74367897461319	0	100	1
SPBC359.01	1	1602	62	100	2159	300	0.01	2.2822848592766	0.742010189902733	169.347862184396	3.25659539006665e-05	0.00405797143269004	0.0134769038701623	0.000703098944715389	0.0876116032317779	43	58	1
SPBC359.02	1	154	25	100	1570	300	0.01	2.2822848592766	0.0980891719745223	22.3867432056431	0.000336980675467706	0.0425712101807461	0.101948051948052	0.00529059660484299	0.668367999837714	9	92	1
SPNCRNA.292	5	1	11	100	81	300	0.05	11.411424296383	0.0123456790123457	2.81763562873654	0.57436322228453	113.125402240216	4.05	0.46523421005047	91.6315758145751	1	104	1
SPNCRNA.1311	0	63	17	100	998	300	0	0	0.06312625250501	14.4072090315056	0.00144781535823982	0.0771252286017842	0	0.0144491972752334	0.769709781445806	5	95	1
SPNCRNA.293	2	49	17	100	410	300	0.02	4.5645697185532	0.119512195121951	27.276087342574	0.00686844659684507	0.170826937731834	0.16734693877551	0.0281606310470648	0.700390444700521	10	92	1
SPBC359.05	0	273	8	100	4664	300	0	0	0.0585334476843911	13.3590001411345	0.000333202743110971	0.0176014120309121	0	0.0155405759386957	0.820929857121741	5	95	1
SPNCRNA.294	3	0	1	100	64	300	0.03	6.84685457782979	0	0	0.449250381531113	30.4904450141133	NA	0.287520244179912	19.5138848090325	0	103	1
SPNCRNA.1314	0	6	4	100	708	300	0	0	0.00847457627118644	1.93413971125135	0.0157393406208896	0.93492067967121	0	0.111434531595898	6.61923841207217	0	100	1
SPBC359.06	1	5	1	100	824	300	0.01	2.2822848592766	0.00606796116504854	1.38488158936687	0.00883974757390515	1.74105855180368	1.648	0.0728395200089784	14.3463224668623	0	101	1
SPBC1683.01	32	2100	133	100	3531	300	0.32	73.0331154968511	0.594732370433305	135.734868436161	0.0105674462588652	0.0218517801527002	0.538057142857143	0.373136527400532	0.771586357191845	49	83	1
SPBC1683.02	11	266	5	100	1650	300	0.11	25.1051334520426	0.161212121212121	36.7931983374288	0.0214660510839374	0.0775234766497602	0.682330827067669	0.354189842884966	1.27913736472104	15	96	1
SPNCRNA.296	0	3	4	100	413	300	0	0	0.00726392251815981	1.65783403821545	0.0327971598819604	2.22593021867193	0	0.135452270312496	9.19309180311509	0	100	1
SPNCRNA.297	1	9	2	100	515	300	0.01	2.2822848592766	0.0174757281553398	3.98845897737658	0.00526992812214453	0.847902870266008	0.572222222222222	0.0271401298290443	4.36669978186994	1	100	1
SPBC1683.04	36	579	3	100	2811	300	0.36	82.1622549339575	0.205976520811099	47.0097094813643	0.0437216832377316	0.088021606141964	1.74777202072539	1.22901651581263	2.47428734865061	23	113	1
SPBC1683.05	6	2265	141	100	2310	300	0.06	13.6937091556596	0.980519480519481	223.782476461537	0.00107559483168013	0.00608888993687936	0.0611920529801325	0.024846240611811	0.140653357541913	52	54	1
SPBC1683.07	0	714	29	100	3999	300	0	0	0.17854463615904	40.7489719810825	0.000127336966219744	0.00671616020297333	0	0.00509220527912757	0.268579246516904	15	85	1
SPBC1683.08	6	208	27	100	3373	300	0.06	13.6937091556596	0.0616661725466943	14.0739771932859	0.0115805435932926	0.0671249610316446	0.972980769230769	0.39061173540176	2.26412493559737	6	100	1
SPNCRNA.298	10	46	11	100	561	300	0.1	22.822848592766	0.0819964349376114	18.7139221972769	0.103047888575393	0.446061266574113	1.2195652173913	0.578098654907956	2.50240370548078	8	102	1
SPNCRNA.100	1	5	4	100	63	300	0.01	2.2822848592766	0.0793650793650794	18.1133718990206	0.00883974757390515	1.74105855180368	0.126	0.00556904097156025	1.09686688763632	7	94	1
SPBC1683.12	3	421	21	100	3101	300	0.03	6.84685457782979	0.135762657207352	30.9849056999499	0.00183245766969656	0.0228228090049336	0.220973871733967	0.0568245123372903	0.707735307242992	12	91	1
SPBC1198.01	6	261	6	100	1489	300	0.06	13.6937091556596	0.175285426460712	40.0051274863124	0.00925223301692322	0.0533478336276687	0.342298850574713	0.137765749621987	0.794349242715987	15	91	1
SPBC1198.02	40	1595	37	100	1120	300	0.4	91.2913943710639	1.42410714285714	325.021817013051	0.0180784479338199	0.0346520526902616	0.280877742946708	0.202478616858783	0.38810299013093	82	58	1
SPNCRNA.1321	10	67	2	100	1304	300	0.1	22.822848592766	0.0513803680981595	11.7264636174488	0.0722524882859709	0.299410714969809	1.94626865671642	0.942172447249061	3.90431572320631	5	105	1
SPBC1198.05	46	703	192	100	742	300	0.46	104.985103526724	0.94743935309973	216.232649066233	0.0479758558217317	0.088967121245853	0.48551920341394	0.355980850197249	0.66013603964423	71	75	1
SPNCRNA.1323	2	19	0	100	1695	300	0.02	4.5645697185532	0.0112094395280236	2.55831341157849	0.0169524113891639	0.46686156027615	1.78421052631579	0.287343373046328	7.91330344668074	1	101	1
SPBC1198.08	61	1668	17	100	1557	300	0.61	139.219376415872	1.07129094412331	244.499110165277	0.0280757478583968	0.0475376690079733	0.569406474820144	0.437139394155239	0.740161506454145	83	78	1
SPBC1198.09	12	724	13	100	2180	300	0.12	27.3874183113192	0.332110091743119	75.7969833998283	0.00893545341710983	0.0300083250864536	0.361325966850829	0.194792884492994	0.654181486884688	27	85	1
SPBC1198.12	0	9	0	100	1271	300	0	0	0.00708103855232101	1.61609470759161	0.0103569347612096	0.590306163886248	0	0.131636640814974	7.50279134299421	0	100	1
SPNCRNA.1324	1	284	5	100	3234	300	0.01	2.2822848592766	0.0878169449598021	20.0423283869683	0.000183219181270929	0.0229859153353934	0.11387323943662	0.00592530832230186	0.743364501946621	8	93	1
SPBC660.05	9	93	4	100	1143	300	0.09	20.5405637334894	0.0813648293963255	18.5697718208857	0.045667338629735	0.197901363026781	1.10612903225806	0.521977680537871	2.2620125793961	8	101	1
SPBC660.06	47	1936	102	100	1063	300	0.47	107.267388386	1.82126058325494	415.663545396001	0.0179705123629768	0.0326952327635885	0.258063016528926	0.191026546418443	0.347550324276946	94	53	1
SPBC660.07	41	417	76	100	2869	300	0.41	93.5736792303405	0.145346810735448	33.1722825485654	0.07035714006698	0.136902286044559	2.82083932853717	2.01854634852166	3.92772658661838	17	124	0.00282650034390985
SPBC660.08	30	476	37	100	1202	300	0.3	68.4685457782979	0.396006655574043	90.3799994189401	0.0427738310505119	0.0923143416080909	0.757563025210084	0.514141449227153	1.10961838612925	36	94	1
SPBC660.09	11	59	21	100	612	300	0.11	25.1051334520426	0.0964052287581699	22.0024193949868	0.0926031968211163	0.366213429125837	1.14101694915254	0.566731564545232	2.24122618625013	9	102	1
SPBC660.10	4	240	224	100	2347	300	0.04	9.12913943710639	0.102258201959949	23.338234607004	0.0052922357098456	0.0462931409673914	0.391166666666667	0.124208772110076	1.08650001850468	9	95	1
SPBC660.11	216	2590	79	100	1606	300	2.16	492.973529603745	1.61270236612702	368.064619273125	0.0724043090492612	0.0960314858560779	1.3393667953668	1.16281320333113	1.54226566284861	195	121	1
SPNCRNA.1329	3	19	12	100	713	300	0.03	6.84685457782979	0.0266479663394109	6.081825010695	0.0372348404284344	0.561573026386184	1.12578947368421	0.265484412254737	4.00401567813349	2	101	1
SPBC660.14	0	17	42	100	2468	300	0	0	0.00688816855753647	1.57207628070106	0.00541762860743838	0.297388981119444	0	0.133707074031579	7.33956005402787	0	100	1
SPBC660.15	36	1132	0	100	4192	300	0.36	82.1622549339575	0.270038167938931	61.6304022113814	0.0224787482697177	0.0447862208051699	1.33314487632509	0.942309127466566	1.87743837615272	28	108	1
SPNCRNA.62	21	18	35	100	185	300	0.21	47.9279820448086	0.0972972972972973	22.2060148470155	0.596931547138037	2.28609318325924	2.15833333333333	1.10432336220537	4.2292723890296	10	111	1
SPNCRNA.102	5	60	4	100	342	300	0.05	11.411424296383	0.175438596491228	40.0400852504666	0.0295113892981756	0.215811341251194	0.285	0.100928951399761	0.738074787079084	15	90	1
SPBC660.16	84	2328	74	100	2697	300	0.84	191.711928179234	0.863181312569522	197.002564048792	0.0288396933128753	0.0450865895927303	0.973144329896907	0.777806528648246	1.21598532131594	85	99	1
SPBC31E1.04	7	569	12	100	1430	300	0.07	15.9759940149362	0.397902097902098	90.8125933516353	0.00536409773848047	0.0267172122924737	0.175922671353251	0.0767065976602708	0.382056135782375	30	77	1
SPBC31E1.05	2	122	108	100	1557	300	0.02	4.5645697185532	0.0783558124598587	17.8830284413452	0.00280644259324612	0.0671111675386065	0.255245901639344	0.043696311176842	1.0449208785761	7	95	1
SPBC31E1.06	37	1335	9	100	3433	300	0.37	84.4445397932341	0.38887270608797	88.7518289290492	0.0197006421285438	0.038818747114877	0.951468164794007	0.67632304427291	1.33264758845373	38	99	1
SPBC800.02	1	38	23	100	679	300	0.01	2.2822848592766	0.0559646539027982	12.7727282257011	0.0013417190345932	0.177523570277566	0.178684210526316	0.00911027224488782	1.20538504218467	5	96	1
SPBC800.03	26	481	14	100	2253	278	0.26	59.3394063411915	0.213493120284066	48.7252115984041	0.0356531753082853	0.081346464577227	1.21783783783784	0.803266039695668	1.83273584692492	22	104	1
SPBC800.06	90	1170	188	100	898	300	0.9	205.405637334894	1.30289532293987	297.357826876795	0.0616991365876683	0.0957957185643405	0.690769230769231	0.554058246557261	0.860245552707778	107	83	1
SPBC800.08	9	242	9	100	1675	300	0.09	20.5405637334894	0.144477611940299	32.9739066235783	0.0179134434442352	0.0744117354380527	0.622933884297521	0.30005017769094	1.24639656858738	13	96	1
SPBC800.09	51	962	43	100	1740	300	0.51	116.396527823106	0.552873563218391	126.181496242764	0.0395743795684661	0.0708288087052466	0.922453222453222	0.688594204491309	1.23242127147129	53	98	1
SPNCRNA.1333	0	2	12	100	310	300	0	0	0.00645161290322581	1.47244184469458	0.0514242900386907	4.05388820080272	0	0.159415299119941	12.5670534224884	0	100	1
SPNCRNA.299	0	30	22	100	897	300	0	0	0.0334448160535117	7.63305973002207	0.00305234191746883	0.164578840345685	0	0.0273795069996954	1.4762721979008	3	97	1
SPBC800.11	4	179	23	100	1454	300	0.04	9.12913943710639	0.123108665749656	28.0969043886184	0.00707462388482179	0.0622785558406929	0.324916201117318	0.102865031285309	0.905530201923674	11	93	1
SPNCRNA.1335	0	4	11	100	725	300	0	0	0.00551724137931034	1.25919164649743	0.0240893601812892	1.52670069174082	0	0.174647861314347	11.0685800151209	0	100	1
SPBC800.13	5	229	24	100	1565	300	0.05	11.411424296383	0.146325878594249	33.3957337236001	0.00795559595300262	0.0547801299185457	0.341703056768559	0.124505076664491	0.857309033225241	13	92	1
SPBC1773.01	14	469	7	100	2029	300	0.14	31.9519880298724	0.231148348940365	52.7546377033378	0.0168460837697165	0.05189446438966	0.605671641791045	0.341807039687549	1.0529386824662	21	93	1
SPBC1773.04	0	584	37	100	2002	300	0	0	0.291708291708292	66.5761417491275	0.000155693313824608	0.00821351612948724	0	0.00311698014276866	0.164434592912335	22	78	1
SPNCRNA.1336	1	41	0	100	950	300	0.01	2.2822848592766	0.0431578947368421	9.84986097161479	0.00124566556371821	0.164077576536788	0.231707317073171	0.011833822855323	1.55873697709949	4	97	1
SPNCRNA.1337	4	21	4	100	1737	300	0.04	9.12913943710639	0.0120898100172712	2.75923903539485	0.0554542706831016	0.585207244627966	3.30857142857143	0.963240681765475	10.1650498391878	1	103	1
SPBC1773.12	3	23	169	100	2107	300	0.03	6.84685457782979	0.0109159943046986	2.49134085255632	0.0312294740718594	0.455248489725081	2.74826086956522	0.658005018694077	9.59208567850745	1	102	1
SPBC1773.13	50	541	5	100	1882	300	0.5	114.11424296383	0.287460148777896	65.606594520119	0.0683998618555184	0.124542339154929	1.73937153419593	1.28728540012086	2.34388682289577	33	117	1
SPBC1773.14	2	266	6	100	1722	300	0.02	4.5645697185532	0.154471544715447	35.2548067693133	0.00129532636923413	0.0305335581589408	0.129473684210526	0.0223055200782118	0.52578787149696	13	89	1
SPBC1773.15	16	501	9	100	1729	300	0.16	36.5165577484256	0.289762868710237	66.1321408037927	0.0187418234503037	0.0535770693136188	0.552175648702595	0.324046127455751	0.926347528432468	26	90	1
SPNCRNA.301	1	98	6	100	709	300	0.01	2.2822848592766	0.138222849083216	31.5463915668698	0.000527778249978962	0.0672557567881182	0.0723469387755102	0.00374194779235084	0.476843315627758	12	89	1
SPNCRNA.1339	0	16	2	100	459	300	0	0	0.0348583877995643	7.95567706937376	0.00576104614150375	0.317064970660191	0	0.0264432017895022	1.45532821533028	3	97	1
SPNCRNA.1340	0	40	31	100	757	300	0	0	0.0528401585204756	12.0596293753057	0.00228497423961751	0.122491520736586	0	0.0172972549939046	0.927260811975955	5	95	1
SPBC1271.15c	1	242	4	100	3003	300	0.01	2.2822848592766	0.0805860805860806	18.3920391590056	0.000214899019889956	0.0269989211705981	0.124090909090909	0.00645341756729536	0.81077760275306	7	94	1
SPNCRNA.1342	2	7	6	100	274	300	0.02	4.5645697185532	0.0255474452554745	5.83065474997671	0.0410868912536841	1.48812327873763	0.782857142857143	0.112578082035095	4.07745778374111	2	100	1
SPBC1271.10c	47	768	17	100	2619	300	0.47	107.267388386	0.293241695303551	66.9261081299896	0.0450532908408598	0.0828769810057573	1.6027734375	1.17994568712212	2.17054813254078	33	114	1
SPNCRNA.1343	0	128	15	100	1342	300	0	0	0.0953800298062593	21.7684397904176	0.000711315861394611	0.0376822642484191	0	0.00954585885991569	0.505695986213785	8	92	1
SPBC1271.08c	1	208	7	100	1803	300	0.01	2.2822848592766	0.115363283416528	26.3291875057977	0.00024987449124821	0.0314427343661494	0.0866826923076923	0.00450523707720522	0.566912500621674	10	91	1
SPBC1271.07c	5	357	27	100	1589	300	0.05	11.411424296383	0.224669603524229	51.2760034463024	0.00512207653889337	0.0349960313596955	0.222549019607843	0.0813897962030156	0.556086938305561	19	86	1
SPBC1271.06c	26	28	2	100	491	300	0.26	59.3394063411915	0.0570264765784114	13.01506640728	0.527647325834663	1.63289000426864	4.55928571428571	2.5907483698482	8.017489920959	6	120	0.00376576518770185
SPNCRNA.1348	0	2	2	100	696	300	0	0	0.0028735632183908	0.655828982550747	0.0514242900386907	4.05388820080272	0	0.357913058669288	28.215061877587	0	100	1
SPBC1271.05c	1	1146	37	100	2256	300	0.01	2.2822848592766	0.507978723404255	115.935214926019	4.55139042050647e-05	0.00567468713559146	0.0196858638743455	0.00102679367886626	0.128020941778943	34	67	1
SPBC1271.04c	2	364	164	100	1987	300	0.02	4.5645697185532	0.183190739808757	41.8093451825205	0.000947955843117656	0.0222720255020806	0.109175824175824	0.0188358826027478	0.442545146726341	15	87	1
SPBC1271.03c	62	471	62	100	1163	300	0.62	141.501661275149	0.404987102321582	92.4295931830849	0.100075355670513	0.172817721423266	1.53091295116773	1.16387638644806	2.00987010015258	46	116	1
SPNCRNA.1349	4	9	5	100	264	300	0.04	9.12913943710639	0.0340909090909091	7.78051656571567	0.115554998947778	1.57169221691214	1.17333333333333	0.305065197222133	4.14926745264804	3	101	1
SPBC1271.01c	1	56	25	100	2257	300	0.01	2.2822848592766	0.0248116969428445	5.66273602656134	0.000917313851770373	0.11900199898102	0.403035714285714	0.0207037736344573	2.68587511700161	2	99	1
SPBC106.01	13	431	10	100	2320	300	0.13	29.6697031705958	0.185775862068966	42.3993437219058	0.0166272019979676	0.0535607685671743	0.699767981438515	0.385751086352848	1.24260983075844	17	96	1
SPNCRNA.305	0	0	6	100	99	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC106.03	17	734	95	100	1473	300	0.17	38.7988426077022	0.498302783435166	113.726889796947	0.0138563062424469	0.0381633174395666	0.341158038147139	0.204103390951243	0.562145665884816	38	79	1
SPBC106.04	150	1339	22	100	2792	300	1.5	342.34272889149	0.47958452722063	109.454850521897	0.0942729171677999	0.133049573745939	3.1277072442121	2.63209984732497	3.71474409898661	81	169	2.79307106977359e-14
SPBC106.06	143	1115	15	100	1585	300	1.43	326.366734876553	0.703470031545741	160.551900195168	0.107329081886286	0.153168730031741	2.0327802690583	1.70116594789763	2.4277243710031	100	143	0.000664437355476592
SPNCRNA.1351	17	345	4	100	974	300	0.17	38.7988426077022	0.354209445585216	80.8406854671896	0.0292861000547401	0.0817475332271035	0.479942028985507	0.285246614533169	0.796220973631988	30	87	1
SPNCRNA.1352	6	13	3	100	1241	300	0.06	13.6937091556596	0.0104754230459307	2.39078994122448	0.156809542376265	1.29895387832877	5.72769230769231	1.94600642088944	16.1200176300601	1	105	1
SPBC106.09	9	386	111	100	4935	300	0.09	20.5405637334894	0.0782168186423506	17.851306092822	0.0112854938734233	0.0464123477175547	1.15064766839378	0.55693912265344	2.29044935986132	7	102	1
SPBC106.10	44	245	9	100	1972	300	0.44	100.42053380817	0.124239350912779	28.3549589514587	0.128531795926506	0.250164281035469	3.54155102040816	2.53464701567071	4.93323962201945	15	129	7.5770760899641e-06
SPNCRNA.1353	2	14	2	100	737	300	0.02	4.5645697185532	0.0189959294436906	4.33541221572217	0.0224451794089099	0.655283897988541	1.05285714285714	0.165420972243666	4.82944232817555	1	101	1
SPBC106.13	8	288	4	100	1480	300	0.08	18.2582788742128	0.194594594594595	44.4120296940311	0.0127820864594433	0.0577514939791575	0.411111111111111	0.189174879599761	0.854722110891531	17	91	1
SPNCRNA.1354	3	19	4	100	2036	300	0.03	6.84685457782979	0.00933202357563851	2.1298336113092	0.0372348404284344	0.561573026386184	3.21473684210526	0.758101351122925	11.4336268172227	0	103	1
SPBC106.15	43	477	31	100	850	300	0.43	98.1382489488937	0.561176470588235	128.076456220581	0.0651198116205322	0.12436893290667	0.766247379454927	0.553518398774524	1.0571359297067	51	92	1
SPBC106.16	0	976	28	100	1419	300	0	0	0.687808315715292	156.977450504155	9.31465127493362e-05	0.00491158311868476	0	0.00132174901591308	0.0696953644541368	40	60	1
SPBC106.18	67	1478	233	100	777	300	0.67	152.913085571532	1.9021879021879	434.133464866256	0.0352017495841865	0.0582720716834532	0.35222598105548	0.273517594269129	0.452773996980432	109	58	1
SPBC106.19	42	636	21	100	2060	300	0.42	95.8559640896171	0.30873786407767	70.4627752669862	0.0476905364610823	0.0911173265073686	1.36037735849057	0.982425051098295	1.87701692605179	33	109	1
SPBC106.20	8	164	15	100	2469	300	0.08	18.2582788742128	0.0664236533009316	15.1597698226554	0.0222725518442719	0.102262959333959	1.20439024390244	0.549909305035074	2.52487246595545	6	102	1
SPBC582.03	53	2201	25	100	2965	300	0.53	120.96109754166	0.742327150084317	169.420201526738	0.0181526105434755	0.0318606392734247	0.713970922308042	0.538224902614049	0.944667954457044	65	88	1
SPNCRNA.1356	12	69	4	100	1012	300	0.12	27.3874183113192	0.0681818181818182	15.5610331314313	0.0895259392016623	0.330530965494647	1.76	0.906002504720822	3.34497337080582	7	105	1
SPBC582.08	56	1138	13	100	1754	300	0.56	127.807952119489	0.648802736602052	148.075266240409	0.037265021460913	0.064829885483596	0.863128295254833	0.653628476424415	1.13711619138227	61	95	1
SPBC582.09	20	508	20	100	1193	300	0.2	45.645697185532	0.425817267393127	97.1836302189867	0.0244883747330783	0.0625967415457971	0.469685039370079	0.292146310565624	0.746779126641359	35	85	1
SPNCRNA.1357	0	122	0	100	1952	300	0	0	0.0625	14.2642803704787	0.000746362511959153	0.0395493066977811	0	0.0145689962334427	0.772002466740687	5	95	1
SPNCRNA.1358	6	60	23	100	1332	300	0.06	13.6937091556596	0.045045045045045	10.2805624291739	0.0389602722711131	0.240475257804288	1.332	0.518950826651226	3.20313043395311	4	102	1
SPBC428.04	2	71	34	100	358	300	0.02	4.5645697185532	0.198324022346369	45.2631913431951	0.00478237218416699	0.116554168981357	0.100845070422535	0.0171208924193178	0.417263924953257	16	86	1
SPNCRNA.1360	9	172	68	100	493	300	0.09	20.5405637334894	0.348884381338742	79.6253541167495	0.0250713585091148	0.105282093309551	0.25796511627907	0.123601797449936	0.519040720016086	28	81	1
SPBC428.07	3	13	2	100	2193	300	0.03	6.84685457782979	0.00592795257637939	1.35292764115804	0.0523338859955796	0.862462925029247	5.06076923076923	1.14768211988306	18.9138119458914	0	103	1
SPNCRNA.1361	0	13	3	100	1117	300	0	0	0.0116383169203223	2.65619544947142	0.00711390234765344	0.395564521747562	0	0.0794622892232889	4.41845570792027	1	99	1
SPBC428.10	1	652	28	100	2979	254	0.01	2.2822848592766	0.218865391070829	49.9513168260605	7.99505415160846e-05	0.00998370331644763	0.0456901840490798	0.00238172663176416	0.297414521796975	18	83	1
SPBC428.11	10	407	4	100	1668	300	0.1	22.822848592766	0.24400479616307	55.6888451873846	0.0123832459970157	0.0472271977222014	0.40982800982801	0.206552543230222	0.78774965800632	21	89	1
